game_state_key,field_pos_bin,ydstogo_bin,score_diff_bin,time_bin,wpa_fg,wpa_go,wpa_punt,n_total,wrong_call_rate,pct_actual_go,pct_actual_punt,pct_actual_fg,optimal_decision
red_zone|long_7plus|down_one_score|4th_quarter,red_zone,long_7plus,down_one_score,4th_quarter,0.0014147191512875437,,,124,0.008064516129032258,0.008064516129032258,0.0,0.9919354838709677,field_goal
red_zone|long_7plus|down_one_score|early_game,red_zone,long_7plus,down_one_score,early_game,0.01152172716577763,,,468,0.002136752136752137,0.002136752136752137,0.0,0.9978632478632479,field_goal
red_zone|long_7plus|down_one_score|late_4th,red_zone,long_7plus,down_one_score,late_4th,-0.02966643003530279,-0.10693471301969029,,62,0.3064516129032258,0.3064516129032258,0.0,0.6935483870967742,field_goal
red_zone|long_7plus|down_one_score|second_half,red_zone,long_7plus,down_one_score,second_half,-5.2246916500823565e-05,,,174,0.005747126436781609,0.005747126436781609,0.0,0.9942528735632183,field_goal
red_zone|long_7plus|down_one_score|two_min_drill,red_zone,long_7plus,down_one_score,two_min_drill,,-0.058721822334261854,,85,0.011764705882352941,0.9882352941176471,0.0,0.011764705882352941,go_for_it
red_zone|long_7plus|tied|4th_quarter,red_zone,long_7plus,tied,4th_quarter,0.010033250165801031,,,69,0.0,0.0,0.0,1.0,field_goal
red_zone|long_7plus|tied|early_game,red_zone,long_7plus,tied,early_game,0.004565257273482873,,,972,0.009259259259259259,0.009259259259259259,0.0,0.9907407407407407,field_goal
red_zone|long_7plus|tied|late_4th,red_zone,long_7plus,tied,late_4th,0.004674997931647336,,,42,0.0,0.0,0.0,1.0,field_goal
red_zone|long_7plus|tied|second_half,red_zone,long_7plus,tied,second_half,0.03967807857336196,,,114,0.008771929824561403,0.008771929824561403,0.0,0.9912280701754386,field_goal
red_zone|long_7plus|tied|two_min_drill,red_zone,long_7plus,tied,two_min_drill,0.06611636687123924,,,45,0.0,0.0,0.0,1.0,field_goal
red_zone|long_7plus|up_big|4th_quarter,red_zone,long_7plus,up_big,4th_quarter,0.00787075492224615,,,192,0.015625,0.015625,0.0,0.984375,field_goal
red_zone|long_7plus|up_big|early_game,red_zone,long_7plus,up_big,early_game,0.0024916102213174435,,,245,0.0163265306122449,0.0163265306122449,0.0,0.9836734693877551,field_goal
red_zone|long_7plus|up_big|late_4th,red_zone,long_7plus,up_big,late_4th,-0.0010753301893942204,,,137,0.06569343065693431,0.06569343065693431,0.0,0.9343065693430657,field_goal
red_zone|long_7plus|up_big|second_half,red_zone,long_7plus,up_big,second_half,0.003721375514751796,,,260,0.015384615384615385,0.015384615384615385,0.0,0.9846153846153847,field_goal
red_zone|long_7plus|up_big|two_min_drill,red_zone,long_7plus,up_big,two_min_drill,-0.000697260725104964,-0.0005537234382746379,,71,0.6338028169014085,0.36619718309859156,0.0,0.6338028169014085,go_for_it
red_zone|long_7plus|up_close|4th_quarter,red_zone,long_7plus,up_close,4th_quarter,0.005162958377673317,,,81,0.0,0.0,0.0,1.0,field_goal
red_zone|long_7plus|up_close|early_game,red_zone,long_7plus,up_close,early_game,0.00842979687983823,,,319,0.01567398119122257,0.01567398119122257,0.0,0.9843260188087775,field_goal
red_zone|long_7plus|up_close|late_4th,red_zone,long_7plus,up_close,late_4th,-0.013787458539009088,,,52,0.038461538461538464,0.038461538461538464,0.0,0.9615384615384616,field_goal
red_zone|long_7plus|up_close|second_half,red_zone,long_7plus,up_close,second_half,0.0045809404717551405,,,137,0.014598540145985401,0.014598540145985401,0.0,0.9854014598540146,field_goal
red_zone|long_7plus|up_close|two_min_drill,red_zone,long_7plus,up_close,two_min_drill,-0.05872513521462684,,,21,0.047619047619047616,0.047619047619047616,0.0,0.9523809523809523,field_goal
red_zone|long_7plus|up_one_score|4th_quarter,red_zone,long_7plus,up_one_score,4th_quarter,0.001146551731385685,,,95,0.0,0.0,0.0,1.0,field_goal
red_zone|long_7plus|up_one_score|early_game,red_zone,long_7plus,up_one_score,early_game,-0.005838567511640866,,,278,0.0,0.0,0.0,1.0,field_goal
red_zone|long_7plus|up_one_score|late_4th,red_zone,long_7plus,up_one_score,late_4th,0.0021151512001569475,,,53,0.018867924528301886,0.018867924528301886,0.0,0.9811320754716981,field_goal
red_zone|long_7plus|up_one_score|second_half,red_zone,long_7plus,up_one_score,second_half,-0.010883291300974391,,,114,0.0,0.0,0.0,1.0,field_goal
red_zone|long_7plus|up_one_score|two_min_drill,red_zone,long_7plus,up_one_score,two_min_drill,-0.004891947426490079,,,38,0.0,0.0,0.0,1.0,field_goal
red_zone|medium_4_6|down_big|4th_quarter,red_zone,medium_4_6,down_big,4th_quarter,-0.01890299183744107,-0.0011571301950929237,,186,0.5053763440860215,0.4946236559139785,0.0,0.5053763440860215,go_for_it
red_zone|medium_4_6|down_big|early_game,red_zone,medium_4_6,down_big,early_game,0.002690589768283161,0.013439504408249044,,259,0.9382239382239382,0.06177606177606178,0.0,0.9382239382239382,go_for_it
red_zone|medium_4_6|down_big|late_4th,red_zone,medium_4_6,down_big,late_4th,-0.0052354216533514845,0.0026577461510906646,,177,0.2655367231638418,0.7344632768361582,0.0,0.2655367231638418,go_for_it
red_zone|medium_4_6|down_big|second_half,red_zone,medium_4_6,down_big,second_half,-0.007771812769665066,0.002268150418298892,,226,0.7389380530973452,0.2610619469026549,0.0,0.7389380530973452,go_for_it
red_zone|medium_4_6|down_big|two_min_drill,red_zone,medium_4_6,down_big,two_min_drill,0.04030611368620565,-0.0007756614223994552,,94,0.19148936170212766,0.8085106382978723,0.0,0.19148936170212766,field_goal
red_zone|medium_4_6|down_close|4th_quarter,red_zone,medium_4_6,down_close,4th_quarter,-0.0026068502664566085,,,50,0.0,0.0,0.0,1.0,field_goal
red_zone|medium_4_6|down_close|early_game,red_zone,medium_4_6,down_close,early_game,-0.00883717089891433,,,220,0.01818181818181818,0.01818181818181818,0.0,0.9818181818181818,field_goal
red_zone|medium_4_6|down_close|late_4th,red_zone,medium_4_6,down_close,late_4th,-0.028921079329794087,,,44,0.0,0.0,0.0,1.0,field_goal
red_zone|medium_4_6|down_close|second_half,red_zone,medium_4_6,down_close,second_half,-0.013729273603203591,,,90,0.011111111111111112,0.011111111111111112,0.0,0.9888888888888889,field_goal
red_zone|medium_4_6|down_close|two_min_drill,red_zone,medium_4_6,down_close,two_min_drill,0.0493617373932567,,,45,0.0,0.0,0.0,1.0,field_goal
red_zone|medium_4_6|down_one_score|4th_quarter,red_zone,medium_4_6,down_one_score,4th_quarter,-0.014252237692663946,,,88,0.10227272727272728,0.10227272727272728,0.0,0.8977272727272727,field_goal
red_zone|medium_4_6|down_one_score|early_game,red_zone,medium_4_6,down_one_score,early_game,0.0036314375355314763,0.0022830391568964257,,380,0.02894736842105263,0.02894736842105263,0.0,0.9710526315789474,field_goal
red_zone|medium_4_6|down_one_score|late_4th,red_zone,medium_4_6,down_one_score,late_4th,-0.04933111142853027,0.01183671947174209,,56,0.4107142857142857,0.5892857142857143,0.0,0.4107142857142857,go_for_it
red_zone|medium_4_6|down_one_score|second_half,red_zone,medium_4_6,down_one_score,second_half,-0.009053277721007663,,,122,0.01639344262295082,0.01639344262295082,0.0,0.9836065573770492,field_goal
red_zone|medium_4_6|down_one_score|two_min_drill,red_zone,medium_4_6,down_one_score,two_min_drill,,-0.05092300548412583,,78,0.01282051282051282,0.9871794871794872,0.0,0.01282051282051282,go_for_it
red_zone|medium_4_6|tied|4th_quarter,red_zone,medium_4_6,tied,4th_quarter,0.011268604761572478,,,58,0.017241379310344827,0.017241379310344827,0.0,0.9827586206896551,field_goal
red_zone|medium_4_6|tied|early_game,red_zone,medium_4_6,tied,early_game,-0.0011742714521150168,-0.038746392450313374,,812,0.020935960591133004,0.020935960591133004,0.0,0.979064039408867,field_goal
red_zone|medium_4_6|tied|late_4th,red_zone,medium_4_6,tied,late_4th,-0.03866944215805612,,,39,0.0,0.0,0.0,1.0,field_goal
red_zone|medium_4_6|tied|second_half,red_zone,medium_4_6,tied,second_half,0.025759411322606077,,,77,0.0,0.0,0.0,1.0,field_goal
red_zone|medium_4_6|tied|two_min_drill,red_zone,medium_4_6,tied,two_min_drill,0.036598731364522755,,,28,0.0,0.0,0.0,1.0,field_goal
red_zone|medium_4_6|up_big|4th_quarter,red_zone,medium_4_6,up_big,4th_quarter,0.007521651593255396,,,169,0.04142011834319527,0.04142011834319527,0.0,0.9585798816568047,field_goal
red_zone|medium_4_6|up_big|early_game,red_zone,medium_4_6,up_big,early_game,0.0001491924667789145,,,194,0.010309278350515464,0.010309278350515464,0.0,0.9896907216494846,field_goal
red_zone|medium_4_6|up_big|late_4th,red_zone,medium_4_6,up_big,late_4th,-0.0018818355772251879,-0.0009967970176408614,,111,0.8738738738738738,0.12612612612612611,0.0,0.8738738738738738,go_for_it
red_zone|medium_4_6|up_big|second_half,red_zone,medium_4_6,up_big,second_half,0.0018645831188037754,,,184,0.010869565217391304,0.010869565217391304,0.0,0.9891304347826086,field_goal
red_zone|medium_4_6|up_big|two_min_drill,red_zone,medium_4_6,up_big,two_min_drill,-0.00028421019008169406,-0.0012297718318363636,,50,0.56,0.56,0.0,0.44,field_goal
red_zone|medium_4_6|up_close|4th_quarter,red_zone,medium_4_6,up_close,4th_quarter,0.013008129237026978,,,59,0.01694915254237288,0.01694915254237288,0.0,0.9830508474576272,field_goal
red_zone|medium_4_6|up_close|early_game,red_zone,medium_4_6,up_close,early_game,0.006494770056745981,,,273,0.02197802197802198,0.02197802197802198,0.0,0.978021978021978,field_goal
red_zone|medium_4_6|up_close|late_4th,red_zone,medium_4_6,up_close,late_4th,-0.016335279680788524,,,42,0.047619047619047616,0.047619047619047616,0.0,0.9523809523809523,field_goal
red_zone|medium_4_6|up_close|second_half,red_zone,medium_4_6,up_close,second_half,0.0004466641240003681,,,86,0.046511627906976744,0.046511627906976744,0.0,0.9534883720930233,field_goal
red_zone|medium_4_6|up_close|two_min_drill,red_zone,medium_4_6,up_close,two_min_drill,-0.03816448397595774,,,25,0.12,0.12,0.0,0.88,field_goal
red_zone|medium_4_6|up_one_score|4th_quarter,red_zone,medium_4_6,up_one_score,4th_quarter,-0.004244779447714484,,,75,0.0,0.0,0.0,1.0,field_goal
red_zone|medium_4_6|up_one_score|early_game,red_zone,medium_4_6,up_one_score,early_game,-0.009789478087770764,,,279,0.010752688172043012,0.010752688172043012,0.0,0.989247311827957,field_goal
red_zone|medium_4_6|up_one_score|late_4th,red_zone,medium_4_6,up_one_score,late_4th,0.013529401300335994,,,67,0.0,0.0,0.0,1.0,field_goal
red_zone|medium_4_6|up_one_score|second_half,red_zone,medium_4_6,up_one_score,second_half,-0.01090505995132305,,,111,0.02702702702702703,0.02702702702702703,0.0,0.972972972972973,field_goal
red_zone|medium_4_6|up_one_score|two_min_drill,red_zone,medium_4_6,up_one_score,two_min_drill,-0.006668978058067823,,,37,0.05405405405405406,0.05405405405405406,0.0,0.9459459459459459,field_goal
red_zone|short_1|down_big|4th_quarter,red_zone,short_1,down_big,4th_quarter,,0.0011685025980674986,,119,0.06722689075630252,0.9327731092436975,0.0,0.06722689075630252,go_for_it
red_zone|short_1|down_big|early_game,red_zone,short_1,down_big,early_game,-0.0033689564684542287,0.02083751626382661,,136,0.3014705882352941,0.6985294117647058,0.0,0.3014705882352941,go_for_it
red_zone|short_1|down_big|late_4th,red_zone,short_1,down_big,late_4th,-0.00751346424221992,0.011124401878315248,,101,0.09900990099009901,0.900990099009901,0.0,0.09900990099009901,go_for_it
red_zone|short_1|down_big|second_half,red_zone,short_1,down_big,second_half,-0.01565218269824982,0.019050818657555375,,138,0.14492753623188406,0.855072463768116,0.0,0.14492753623188406,go_for_it
red_zone|short_1|down_big|two_min_drill,red_zone,short_1,down_big,two_min_drill,,0.0007432259259295294,,44,0.06818181818181818,0.9318181818181818,0.0,0.06818181818181818,go_for_it
red_zone|short_1|down_close|4th_quarter,red_zone,short_1,down_close,4th_quarter,-0.04055254492494796,0.050355568593994066,,36,0.5,0.5,0.0,0.5,go_for_it
red_zone|short_1|down_close|early_game,red_zone,short_1,down_close,early_game,-0.03664401954128627,0.0037350423738688214,,130,0.3230769230769231,0.676923076923077,0.0,0.3230769230769231,go_for_it
red_zone|short_1|down_close|late_4th,red_zone,short_1,down_close,late_4th,-0.024465233860280957,,,23,0.30434782608695654,0.30434782608695654,0.0,0.6956521739130435,field_goal
red_zone|short_1|down_close|second_half,red_zone,short_1,down_close,second_half,-0.025791997909545897,-0.06536738910596762,,41,0.3902439024390244,0.3902439024390244,0.0,0.6097560975609756,field_goal
red_zone|short_1|down_close|two_min_drill,red_zone,short_1,down_close,two_min_drill,-0.09031139040598646,,,17,0.17647058823529413,0.17647058823529413,0.0,0.8235294117647058,field_goal
red_zone|short_1|down_one_score|4th_quarter,red_zone,short_1,down_one_score,4th_quarter,,0.025751391312069327,,49,0.12244897959183673,0.8775510204081632,0.0,0.12244897959183673,go_for_it
red_zone|short_1|down_one_score|early_game,red_zone,short_1,down_one_score,early_game,-0.012432430552530897,0.02829880200621512,,256,0.30859375,0.69140625,0.0,0.30859375,go_for_it
red_zone|short_1|down_one_score|late_4th,red_zone,short_1,down_one_score,late_4th,,-0.003028553801784551,,40,0.025,0.975,0.0,0.025,go_for_it
red_zone|short_1|down_one_score|second_half,red_zone,short_1,down_one_score,second_half,-0.022691181477378385,0.025045906735598884,,92,0.18478260869565216,0.8152173913043478,0.0,0.18478260869565216,go_for_it
red_zone|short_1|down_one_score|two_min_drill,red_zone,short_1,down_one_score,two_min_drill,,-0.03801659903841799,,70,0.0,1.0,0.0,0.0,go_for_it
red_zone|short_1|tied|4th_quarter,red_zone,short_1,tied,4th_quarter,0.006580823374173475,0.053827737138195754,,50,0.5,0.5,0.0,0.5,go_for_it
red_zone|short_1|tied|early_game,red_zone,short_1,tied,early_game,-0.03127777779644186,0.00018011956257116417,,484,0.36363636363636365,0.6363636363636364,0.0,0.36363636363636365,go_for_it
red_zone|short_1|tied|late_4th,red_zone,short_1,tied,late_4th,0.007689653672723753,-0.0067056441969032795,,25,0.6,0.4,0.0,0.6,field_goal
red_zone|short_1|tied|second_half,red_zone,short_1,tied,second_half,,0.0670055197689805,,27,0.2222222222222222,0.7777777777777778,0.0,0.2222222222222222,go_for_it
red_zone|short_1|tied|two_min_drill,red_zone,short_1,tied,two_min_drill,0.04952250102246505,,,22,0.18181818181818182,0.18181818181818182,0.0,0.8181818181818182,field_goal
red_zone|short_1|up_big|4th_quarter,red_zone,short_1,up_big,4th_quarter,0.0037658277546025556,0.005540073780550898,,106,0.5849056603773585,0.41509433962264153,0.0,0.5849056603773585,go_for_it
red_zone|short_1|up_big|early_game,red_zone,short_1,up_big,early_game,-0.005048450297461104,-0.012318433590140636,,103,0.49514563106796117,0.49514563106796117,0.0,0.5048543689320388,field_goal
red_zone|short_1|up_big|late_4th,red_zone,short_1,up_big,late_4th,-0.0025468123318569203,0.0020298264295927375,,87,0.5747126436781609,0.42528735632183906,0.0,0.5747126436781609,go_for_it
red_zone|short_1|up_big|second_half,red_zone,short_1,up_big,second_half,-0.002569590689781045,0.0019075480246586118,,126,0.40476190476190477,0.5952380952380952,0.0,0.40476190476190477,go_for_it
red_zone|short_1|up_big|two_min_drill,red_zone,short_1,up_big,two_min_drill,,-9.164639005979705e-05,,42,0.19047619047619047,0.8095238095238095,0.0,0.19047619047619047,go_for_it
red_zone|short_1|up_close|4th_quarter,red_zone,short_1,up_close,4th_quarter,-0.017315098217555464,-0.026660764468347295,,51,0.7254901960784313,0.7254901960784313,0.0,0.27450980392156865,field_goal
red_zone|short_1|up_close|early_game,red_zone,short_1,up_close,early_game,-0.01813165770798195,0.007256245610747487,,154,0.2662337662337662,0.7337662337662337,0.0,0.2662337662337662,go_for_it
red_zone|short_1|up_close|late_4th,red_zone,short_1,up_close,late_4th,-0.04911697885164845,-0.044933012990854775,,28,0.5357142857142857,0.5357142857142857,0.0,0.4642857142857143,go_for_it
red_zone|short_1|up_close|second_half,red_zone,short_1,up_close,second_half,-0.0460903109873042,-0.0034969436249097717,,67,0.2537313432835821,0.746268656716418,0.0,0.2537313432835821,go_for_it
red_zone|short_1|up_close|two_min_drill,red_zone,short_1,up_close,two_min_drill,-0.07127898152578965,,,20,0.45,0.45,0.0,0.55,field_goal
red_zone|short_1|up_one_score|4th_quarter,red_zone,short_1,up_one_score,4th_quarter,-0.022809295047973757,0.0036754772160320303,,39,0.7435897435897436,0.2564102564102564,0.0,0.7435897435897436,go_for_it
red_zone|short_1|up_one_score|early_game,red_zone,short_1,up_one_score,early_game,-0.026230911318308275,-0.013017712250231135,,156,0.5,0.5,0.0,0.5,go_for_it
red_zone|short_1|up_one_score|late_4th,red_zone,short_1,up_one_score,late_4th,-0.0027976568358448733,,,30,0.13333333333333333,0.13333333333333333,0.0,0.8666666666666667,field_goal
red_zone|short_1|up_one_score|second_half,red_zone,short_1,up_one_score,second_half,-0.03856208423773446,-0.0005514058824268296,,45,0.5333333333333333,0.4666666666666667,0.0,0.5333333333333333,go_for_it
red_zone|short_1|up_one_score|two_min_drill,red_zone,short_1,up_one_score,two_min_drill,-0.004407250584335987,,,22,0.2727272727272727,0.2727272727272727,0.0,0.7272727272727273,field_goal
red_zone|short_2_3|down_big|4th_quarter,red_zone,short_2_3,down_big,4th_quarter,-0.01919906881844832,-0.0027704018297087405,,139,0.3237410071942446,0.6762589928057554,0.0,0.3237410071942446,go_for_it
red_zone|short_2_3|down_big|early_game,red_zone,short_2_3,down_big,early_game,-0.000132255166880332,0.016207460750785333,,182,0.7417582417582418,0.25824175824175827,0.0,0.7417582417582418,go_for_it
red_zone|short_2_3|down_big|late_4th,red_zone,short_2_3,down_big,late_4th,-0.007365127564769169,0.024286598652634956,,129,0.2248062015503876,0.7751937984496124,0.0,0.2248062015503876,go_for_it
red_zone|short_2_3|down_big|second_half,red_zone,short_2_3,down_big,second_half,-0.006671146901013948,-0.002651744331433062,,168,0.5357142857142857,0.4642857142857143,0.0,0.5357142857142857,go_for_it
red_zone|short_2_3|down_big|two_min_drill,red_zone,short_2_3,down_big,two_min_drill,,-0.0030899039507009643,,62,0.12903225806451613,0.8709677419354839,0.0,0.12903225806451613,go_for_it
red_zone|short_2_3|down_close|4th_quarter,red_zone,short_2_3,down_close,4th_quarter,-0.0339115418138958,,,49,0.14285714285714285,0.14285714285714285,0.0,0.8571428571428571,field_goal
red_zone|short_2_3|down_close|early_game,red_zone,short_2_3,down_close,early_game,-0.03136105163836143,-0.024954707399236987,,161,0.8819875776397516,0.11801242236024845,0.0,0.8819875776397516,go_for_it
red_zone|short_2_3|down_close|late_4th,red_zone,short_2_3,down_close,late_4th,-0.019831026819619287,,,23,0.043478260869565216,0.043478260869565216,0.0,0.9565217391304348,field_goal
red_zone|short_2_3|down_close|second_half,red_zone,short_2_3,down_close,second_half,-0.022021297966280287,,,68,0.08823529411764706,0.08823529411764706,0.0,0.9117647058823529,field_goal
red_zone|short_2_3|down_close|two_min_drill,red_zone,short_2_3,down_close,two_min_drill,0.02879626387342189,,,24,0.0,0.0,0.0,1.0,field_goal
red_zone|short_2_3|down_one_score|4th_quarter,red_zone,short_2_3,down_one_score,4th_quarter,-0.023647456997778378,0.031328674734510835,,70,0.5857142857142857,0.4142857142857143,0.0,0.5857142857142857,go_for_it
red_zone|short_2_3|down_one_score|early_game,red_zone,short_2_3,down_one_score,early_game,-0.011575306455294296,-0.0081801261955243,,311,0.819935691318328,0.18006430868167203,0.0,0.819935691318328,go_for_it
red_zone|short_2_3|down_one_score|late_4th,red_zone,short_2_3,down_one_score,late_4th,,-0.00261233207574108,,37,0.24324324324324326,0.7567567567567568,0.0,0.24324324324324326,go_for_it
red_zone|short_2_3|down_one_score|second_half,red_zone,short_2_3,down_one_score,second_half,-0.03730337647721172,-0.011120554404892773,,116,0.8275862068965517,0.1724137931034483,0.0,0.8275862068965517,go_for_it
red_zone|short_2_3|down_one_score|two_min_drill,red_zone,short_2_3,down_one_score,two_min_drill,,-0.06248662425318949,,65,0.0,1.0,0.0,0.0,go_for_it
red_zone|short_2_3|tied|4th_quarter,red_zone,short_2_3,tied,4th_quarter,-0.007489734069702906,,,40,0.025,0.025,0.0,0.975,field_goal
red_zone|short_2_3|tied|early_game,red_zone,short_2_3,tied,early_game,-0.022069582332895223,-0.0012222950460486096,,650,0.8984615384615384,0.10153846153846154,0.0,0.8984615384615384,go_for_it
red_zone|short_2_3|tied|late_4th,red_zone,short_2_3,tied,late_4th,0.0016276554976163593,,,26,0.038461538461538464,0.038461538461538464,0.0,0.9615384615384616,field_goal
red_zone|short_2_3|tied|second_half,red_zone,short_2_3,tied,second_half,-0.0011840262641645406,,,80,0.0875,0.0875,0.0,0.9125,field_goal
red_zone|short_2_3|tied|two_min_drill,red_zone,short_2_3,tied,two_min_drill,0.033412208513208794,,,16,0.0,0.0,0.0,1.0,field_goal
red_zone|short_2_3|up_big|4th_quarter,red_zone,short_2_3,up_big,4th_quarter,0.005011228590480557,-0.004140870130281421,,140,0.07142857142857142,0.07142857142857142,0.0,0.9285714285714286,field_goal
red_zone|short_2_3|up_big|early_game,red_zone,short_2_3,up_big,early_game,-0.01278344921749802,,,138,0.057971014492753624,0.057971014492753624,0.0,0.9420289855072463,field_goal
red_zone|short_2_3|up_big|late_4th,red_zone,short_2_3,up_big,late_4th,-0.017371487828517166,-0.0021989255735454585,,82,0.8170731707317073,0.18292682926829268,0.0,0.8170731707317073,go_for_it
red_zone|short_2_3|up_big|second_half,red_zone,short_2_3,up_big,second_half,-0.00024939840359496844,-0.00026394496078279545,,186,0.9139784946236559,0.08602150537634409,0.0,0.9139784946236559,field_goal
red_zone|short_2_3|up_big|two_min_drill,red_zone,short_2_3,up_big,two_min_drill,-0.0006984560181001768,-0.000258760844836503,,46,0.5,0.5,0.0,0.5,go_for_it
red_zone|short_2_3|up_close|4th_quarter,red_zone,short_2_3,up_close,4th_quarter,-0.006300894113687376,,,28,0.07142857142857142,0.07142857142857142,0.0,0.9285714285714286,field_goal
red_zone|short_2_3|up_close|early_game,red_zone,short_2_3,up_close,early_game,-0.018325570751638966,-0.022941745765137394,,183,0.8360655737704918,0.16393442622950818,0.0,0.8360655737704918,field_goal
red_zone|short_2_3|up_close|late_4th,red_zone,short_2_3,up_close,late_4th,-0.02918380883432205,,,38,0.18421052631578946,0.18421052631578946,0.0,0.8157894736842105,field_goal
red_zone|short_2_3|up_close|second_half,red_zone,short_2_3,up_close,second_half,-0.02756696050555687,,,69,0.13043478260869565,0.13043478260869565,0.0,0.8695652173913043,field_goal
red_zone|short_2_3|up_close|two_min_drill,red_zone,short_2_3,up_close,two_min_drill,-0.07854908891022211,,,20,0.1,0.1,0.0,0.9,field_goal
red_zone|short_2_3|up_one_score|4th_quarter,red_zone,short_2_3,up_one_score,4th_quarter,-0.016345973001487227,,,67,0.0,0.0,0.0,1.0,field_goal
red_zone|short_2_3|up_one_score|early_game,red_zone,short_2_3,up_one_score,early_game,-0.0254800299923104,0.022153328008336255,,177,0.9378531073446328,0.062146892655367235,0.0,0.9378531073446328,go_for_it
red_zone|short_2_3|up_one_score|late_4th,red_zone,short_2_3,up_one_score,late_4th,0.009502071783774437,,,38,0.05263157894736842,0.05263157894736842,0.0,0.9473684210526315,field_goal
red_zone|short_2_3|up_one_score|second_half,red_zone,short_2_3,up_one_score,second_half,-0.02868364321497771,,,84,0.07142857142857142,0.07142857142857142,0.0,0.9285714285714286,field_goal
red_zone|short_2_3|up_one_score|two_min_drill,red_zone,short_2_3,up_one_score,two_min_drill,-0.005940351868048308,,,21,0.047619047619047616,0.047619047619047616,0.0,0.9523809523809523,field_goal
